,abstract,abstract-zh,authors,date,title,title-de,title-zh,url
109,"Recent advancements in natural language processing (NLP) have enabled the development of automated tools that support various domains, including software engineering. However, while NLP and artificial intelligence (AI) research has extensively focused on tasks such as code generation, less attention has been given to automating support for the adoption of best practices, the evolution of ways of working, and the monitoring of process health. This study addresses this gap by exploring the integration of Essence, a standard and thinking framework for managing software engineering practices, with large language models (LLMs). To this end, a specialised chatbot was developed to assist students and professionals in understanding and applying Essence. The chatbot employs a retrieval-augmented generation (RAG) system to retrieve relevant contextual information from a curated knowledge base. Four different LLMs were used to create multiple chatbot configurations, each evaluated both as a base model and augmented with the RAG system. The system performance was evaluated through both the relevance of retrieved context and the quality of generated responses. Comparative analysis against the general-purpose LLMs demonstrated that the proposed system consistently outperforms its baseline counterpart in domain-specific tasks. By facilitating access to structured software engineering knowledge, this work contributes to bridging the gap between theoretical frameworks and practical application, potentially improving process management and the adoption of software development practices. While further validation through user studies is required, these findings highlight the potential of LLM-based automation to enhance learning and decision-making in software engineering.","自然语言处理(NLP)的近期进展有助于开发支持包括软件工程在内的各个领域的自动化工具,然而,虽然NLP和人工智能(AI)的研究广泛侧重于代码生成等任务,但较少注意支持采用最佳做法、工作方法的演变和流程健康监测的自动化支持;本研究探索将Esence、管理软件工程做法的标准和思维框架与大语言模型(LLLMs)相结合,从而弥补了这一差距;为此,开发了一个专门的聊天室,以协助学生和专业人员理解和应用Esssence。聊天室使用一个检索启动的生成系统,从经调整的知识库检索相关背景信息。使用四个不同的LMS来创建多个聊天室配置,每个组合都作为基础模型加以评价,并与RAG系统系统一起加以加强。为此,通过检索背景和生成的回复质量,对通用LMS的比较分析显示,拟议的系统在理解和运用Eselverging生成的自动化系统时,在结构化的系统上超越了其标准化的生成过程,在升级的系统应用过程中,通过升级的理论操作框架,改进了对软件的利用,从而改进了对软件进行可能的升级的学习。","Sonia Nicoletti, Paolo Ciancarini",2025-08-22T14:59:35Z,Using LLMs and Essence to Support Software Practice Adoption,Verwendung von LLMs und Essence zur Unterstützung von Software Practice Adoption,利用LLM和力量支持软件实践的采用,http://arxiv.org/abs/2508.16445v1
110,"New regulations are introduced to ensure software development aligns with ethical concerns and protects public safety. Showing compliance requires tracing requirements to legal provisions. Requirements traceability is a key task where engineers must analyze technical requirements against target artifacts, often within limited time. Manually analyzing complex systems with hundreds of requirements is infeasible. The legal dimension adds challenges that increase effort. In this paper, we investigate two automated solutions based on language models, including large ones (LLMs). The first solution, Kashif, is a classifier that leverages sentence transformers and semantic similarity. The second solution, RICE_LRT, prompts a recent generative LLM based on RICE, a prompt engineering framework. On a benchmark dataset, we empirically evaluate Kashif and compare it against five different baseline classifiers from the literature. Kashif can identify trace links with a recall of 67%, precision of 50%, and F2 score of 63%, outperforming the best baseline by a substantial margin of 41 percentage points (pp) in F2. However, on unseen, more complex requirements documents traced to the European General Data Protection Regulation (GDPR), Kashif performs poorly, yielding an average recall of 15%, an average precision of 10%, and an average F2 score of 13.5%. On the same documents, however, our RICE solution yields an average recall of 84%, an average precision of 30%, and an average F2 score of 61%. RICE achieved a remarkable improvement of 47.5 pp over Kashif in terms of F2 score. Our results suggest that requirements traceability in the legal context cannot be simply addressed by building classifiers, as such solutions do not generalize and fail to perform well on complex regulations and requirements. Resorting to generative LLMs, with careful prompt engineering, is thus a more promising alternative.","引入新法规是为了确保软件开发符合道德关切,并保护公共安全。 显示合规性需要追踪法律规定的跟踪要求。 要求可追踪性是一项关键任务, 工程师必须分析针对目标文物的技术要求, 通常在有限时间内进行。 人工分析具有数百项要求的复杂系统是行不通的。 法律层面增加了更大的挑战。 在本文件中, 我们根据语言模型, 包括大型模型( LLLMs), 调查了两种自动解决方案。 首先是Kashif, 是一个分类, 利用刑罚变压器和语义相似性。 第二个解决方案, RICE_ LRT, 触发了一个基于 RICE 的近期基因化LMM, 一个快速的工程框架。 在基准数据集上, 我们用经验来评估Kashif, 比较五个不同的基线分类。 Kashif, 可以确认与67%的回顾率, 精确度为50%, F2 得分为63%, 最优的基线, 在F2 的精确度中, 无法以41个替代点(pp) 。 然而, 更复杂的要求文件, 以欧洲通用数据保护条例( GDP ) 为基础, 的精度为基准值为基准值为基准值为基准值为基准值, 5, , , 平均为 以 平均为 平均为 平均为 平均为 以 以 以 以 以 平均为 以 15 以 平均的 RICEF2 。","Romina Etezadi, Sallam Abualhaija, Chetan Arora, Lionel Briand",2025-08-22T14:52:02Z,Classification or Prompting: A Case Study on Legal Requirements   Traceability,Klassifizierung oder Aufforderung: Eine Fallstudie zu rechtlichen Anforderungen Rückverfolgbarkeit,分类或提示:关于法律要求的个案研究,http://arxiv.org/abs/2502.04916v4
111,"Large Language Models (LLMs) such as ChatGPT-4, Claude 3, and LLaMA 4 are increasingly embedded in software/application development, supporting tasks from code generation to debugging. Yet, their real-world effectiveness in detecting diverse software bugs, particularly complex, security-relevant vulnerabilities, remains underexplored. This study presents a systematic, empirical evaluation of these three leading LLMs using a benchmark of foundational programming errors, classic security flaws, and advanced, production-grade bugs in C++ and Python. The dataset integrates real code from SEED Labs, OpenSSL (via the Suresoft GLaDOS database), and PyBugHive, validated through local compilation and testing pipelines. A novel multi-stage, context-aware prompting protocol simulates realistic debugging scenarios, while a graded rubric measures detection accuracy, reasoning depth, and remediation quality. Our results show that all models excel at identifying syntactic and semantic issues in well-scoped code, making them promising for educational use and as first-pass reviewers in automated code auditing. Performance diminishes in scenarios involving complex security vulnerabilities and large-scale production code, with ChatGPT-4 and Claude 3 generally providing more nuanced contextual analyses than LLaMA 4. This highlights both the promise and the present constraints of LLMs in serving as reliable code analysis tools.","大型语言模型(LLMS),如ChatGPT-4、Claude 3和LLAMA 4,越来越多地嵌入软件/应用程序开发,支持从代码生成到调试等任务。然而,它们在发现各种软件错误,特别是复杂、安全相关的脆弱性方面的实际世界效力仍未得到充分探讨。这项研究利用基础编程错误、典型安全缺陷以及C++和Python的高级、生产级错误的基准,对这三个主要LLMS进行了系统、经验性的评价。数据集将SED实验室、OpenSSL(通过SureSoft GLADOS数据库)和PyBugHive(通过本地编程和测试管道验证)的真实代码纳入软件/应用开发中。它们通过本地编程和测试管道验证了它们的真实代码。一个新的多阶段、环境觉悟性协议模拟了现实的调试假情景,同时用分级的测量准确性措施、推理深度和补救质量。我们的结果显示,所有模型都非常出色地识别和语系问题,让教育使用它们成为自动代码的首选审查对象。在涉及复杂安全脆弱性和大规模磁带标准分析的情景分析中表现,这比现在更接近地提供了背景分析。","Akshay Mhatre, Noujoud Nader, Patrick Diehl, Deepti Gupta",2025-08-22T14:30:24Z,LLM-GUARD: Large Language Model-Based Detection and Repair of Bugs and   Security Vulnerabilities in C++ and Python,LLM-GUARD: Large Language Modellbasierte Erkennung und Reparatur von Fehlern und Sicherheitslücken in C++ und Python,LLM-GUARD:C++和Python的大型语文示范式臭虫和安全脆弱性的探测和修理,http://arxiv.org/abs/2508.16419v1
112,"Competitive programming has emerged as a critical benchmark for evaluating the reasoning and coding capabilities of Large Language Models (LLMs). Despite impressive progress on existing benchmarks, we argue that current evaluations overstate model proficiency, masking a substantial gap between LLMs and elite human programmers. This gap arises from two key limitations: insufficient difficulty and scope of benchmark problems, and evaluation bias from low-quality test cases. To address these shortcomings, we present AetherCode, a new benchmark that draws problems from premier programming competitions such as IOI and ICPC, offering broader coverage and higher difficulty. AetherCode further incorporates comprehensive, expert-validated test suites built through a hybrid of automated generation and human curation, ensuring rigorous and reliable assessment. By combining challenging problem design with robust evaluation, AetherCode provides a more faithful measure of LLM capabilities and sets a new standard for future research in code reasoning.","竞争方案编制已成为评价大语言模型(LLMs)的推理和编码能力的重要基准。尽管在现有的基准方面取得了令人印象深刻的进展,但我们认为,目前的评价过分强调模型熟练程度,掩盖了LLMs与高级人类程序设计员之间的巨大差距。这一差距源于两个主要的局限性:基准问题难度和范围不足,以及低质量测试案例的评价偏差。为了解决这些缺陷,我们提出了AtherCode,这是一个新的基准,它从IOI和ICPC等主要方案编制竞赛中吸取了问题,提供了更广泛的覆盖面和更高的困难。AtherCode还纳入了通过自动化生成和人类调节相结合建立的综合、经过专家验证的测试套件,确保了严格和可靠的评估。AtherCode将棘手的问题设计与强有力的评估结合起来,为LMM能力提供了更忠实的衡量标准,并为未来的代码推理研究制定了新的标准。","Zihan Wang, Jiaze Chen, Zhicheng Liu, Markus Mak, Yidi Du, Geonsik Moon, Luoqi Xu, Aaron Tua, Kunshuo Peng, Jiayi Lu, Mingfei Xia, Boqian Zou, Chenyang Ran, Guang Tian, Shoutai Zhu, Yeheng Duan, Zhenghui Kang, Zhenxing Lin, Shangshu Li, Qiang Luo, Qingshen Long, Zhiyong Chen, Yihan Xiao, Yurong Wu, Daoguang Zan, Yuyi Fu, Mingxuan Wang, Ming Ding",2025-08-22T14:04:55Z,AetherCode: Evaluating LLMs' Ability to Win In Premier Programming   Competitions,"AetherCode: Bewertung der Fähigkeit von LLMs, bei Premier-Programmierungswettbewerben zu gewinnen","AetherCode:评估LLMs的能力,以赢得总理方案拟定竞赛的胜利",http://arxiv.org/abs/2508.16402v1
113,"This paper studies active automata learning (AAL) in the presence of stochastic delays. We consider Mealy machines that have stochastic delays associated with each transition and explore how the learner can efficiently arrive at faithful estimates of those machines, the precision of which crucially relies on repetitive sampling of transition delays. While it is possible to na\""ively integrate the delay sampling into AAL algorithms such as $L^*$, this leads to considerable oversampling near the root of the state space. We address this problem by separating conceptually the learning of behavior and delays such that the learner uses the information gained while learning the logical behavior to arrive at efficient input sequences for collecting the needed delay samples. We put emphasis on treating cases in which identical input/output behaviors might stem from distinct delay characteristics. Finally, we provide empirical evidence that our method outperforms the na\""ive baseline across a wide range of benchmarks and investigate its applicability in a realistic setting by studying the join order in a relational database.","本文在出现随机延误的情况下研究自动自动学习( AAL ) 。 我们考虑在每次过渡中出现随机延迟的机器。 我们考虑在每次过渡中出现随机延迟的机器, 并探索学习者如何有效得出这些机器的可靠估计, 其精确性主要取决于过渡延误的重复抽样。 虽然可以将延迟抽样自动纳入AAL 算法, 如$L$, 从而导致在国家空间根部附近大量过度抽样。 我们从概念上区分了对行为和延迟的学习, 使学习者在学习逻辑行为时使用所获得的信息, 以达到有效的输入序列来收集所需的延迟样本。 我们强调处理那些输入/产出行为可能来自不同延迟特性的案例。 最后, 我们提供经验证据,证明我们的方法在广泛的基准范围内超越了“ NA\ ” 基线, 并通过在相关数据库中研究联合顺序, 来调查其在现实环境中的适用性。","Gabriel Dengler, Sven Apel, Holger Hermanns",2025-08-22T13:38:49Z,Automata Learning -- Expect Delays!,Automata Learning -- Erwarten Sie Verzögerungen!,Automata 学习 -- -- 期待延迟!,http://arxiv.org/abs/2508.16384v1
114,"Machine Learning software systems are frequently used in our day-to-day lives. Some of these systems are used in various sensitive environments to make life-changing decisions. Therefore, it is crucial to ensure that these AI/ML systems do not make any discriminatory decisions for any specific groups or populations. In that vein, different bias detection and mitigation open-source software libraries (aka API libraries) are being developed and used. In this paper, we conduct a qualitative study to understand in what scenarios these open-source fairness APIs are used in the wild, how they are used, and what challenges the developers of these APIs face while developing and adopting these libraries. We have analyzed 204 GitHub repositories (from a list of 1885 candidate repositories) which used 13 APIs that are developed to address bias in ML software. We found that these APIs are used for two primary purposes (i.e., learning and solving real-world problems), targeting 17 unique use-cases. Our study suggests that developers are not well-versed in bias detection and mitigation; they face lots of troubleshooting issues, and frequently ask for opinions and resources. Our findings can be instrumental for future bias-related software engineering research, and for guiding educators in developing more state-of-the-art curricula.","我们经常在日常生活中使用机器学习软件系统,其中一些系统用于各种敏感环境,以作出改变生活的决定。因此,必须确保这些AI/ML系统不会对任何特定群体或人口作出任何歧视性决定。在这方面,正在开发和使用不同的偏向检测和缓解开源软件图书馆(aka API图书馆),在本文件中,我们进行了定性研究,以了解在野外使用这些开放源公平性API的情景、如何使用,以及这些API的开发者在开发和采用这些图书馆时面临的挑战。我们分析了204 GitHub 储存库(从1885年候选储存库清单中选取),该储存库使用13个API软件解决ML软件中的偏向问题。我们发现,这些API用于两个主要目的(即学习和解决现实世界问题),针对17个独特的使用案例。我们的研究显示,开发者对偏见的检测和缓解能力不高;他们面临许多困难,并经常要求获得意见和资源。我们开发的1885年备选储存库的204 GitHib储存库(从185年候选储存库中选取的目录中选取13个API),我们的调查结果可用于未来与偏见研究。","Ajoy Das, Gias Uddin, Shaiful Chowdhury, Mostafijur Rahman Akhond, Hadi Hemmati",2025-08-22T13:33:37Z,Applications and Challenges of Fairness APIs in Machine Learning   Software,Anwendungen und Herausforderungen von Fairness-APIs in Machine Learning Software,机器学习软件中的公平性倡导措施的应用和挑战,http://arxiv.org/abs/2508.16377v1
115,"System-Theoretic Process Analysis (STPA) is a recommended method for analysing complex systems, capable of identifying thousands of safety requirements often missed by traditional techniques such as Failure Mode and Effects Analysis (FMEA) and Fault Tree Analysis (FTA). However, the absence of a structured framework for managing and prioritising these requirements presents challenges, particularly in fast-paced development environments. This paper introduces a scalable framework for prioritising STPA-derived requirements. The framework integrates outputs from each STPA step and incorporates expert evaluations based on four key factors: implementation time, cost, requirement type, and regulatory coverage. To reduce subjectivity, Monte-Carlo Simulation (MCS) is employed to calculate and stabilise requirement rankings. An automation toolchain supports the framework, enabling dynamic mapping of prioritised requirements in a scaling matrix. This visualisation aids decision-making and ensures traceability across development phases. The framework is applicable from early conceptualisation to more advanced stages, enhancing its utility in iterative system development. The framework was validated through a real-world case study focused on Electric Vertical Take-off and Landing (eVTOL) operations, conducted in collaboration with the UK Civil Aviation Authority. The findings contributed directly to CAP3141, a Civil Aviation Publication that identifies systemic operational risks and safety mitigations for regulators, operators, and vertiports. The prioritisation process supported decision-making by helping stakeholders identify and manage high-impact requirements efficiently. This work contributes a practical solution for managing STPA outputs, bridging gaps in requirement prioritisation and supporting safety-critical development in emerging technologies.","系统理论过程分析(STPA)是分析复杂系统的一种推荐方法,能够查明经常被失败模式和影响分析(FMEA)和断层树分析(FTA)等传统技术所遗漏的数千项安全要求,但是,缺乏管理和优先安排这些要求的结构性框架提出了挑战,特别是在快速发展环境中。本文件为根据STPA的要求排列优先次序引入了一个可扩展的框架。该框架整合了来自STPA每个步骤的产出,并纳入了基于以下四个关键因素的专家评价:执行时间、成本、要求类型和监管范围。为降低主观性,采用了蒙特-卡罗模拟(MCS)来计算和稳定需求排名。一个自动化工具链支持框架,使得能够在一个缩放矩阵中动态地绘制优先要求的图表。这种可视化有助于决策,确保发展阶段的可追溯性。该框架从早期概念化到更先进的阶段,加强其在迭接系统开发中的实用性。框架通过侧重于电垂直管理和着陆管理(eVTOL) 解决方案(MSM) 用于电子垂直管理(e-VTOS) 定义的计算操作,在前的系统操作操作操作操作中为英国航空监管者 确定一个前的系统操作风险。","Shufeng Chen, Halima El Badaoui, Mariat James Elizebeth, Takuya Nakashima, Siddartha Khastgir, Paul Jennings",2025-08-22T13:26:00Z,A Scalable Framework for the Management of STPA Requirements: a Case   Study on eVTOL Operations,Ein skalierbarer Rahmen für die Verwaltung von STPA-Anforderungen: eine Fallstudie zu eVTOL-Operationen,管理STPA要求的可扩展框架:电子VTOL业务案例研究,http://arxiv.org/abs/2508.16708v1
116,"The technological landscape changes daily, making it nearly impossible for a single person to be aware of all trends or available tools that may or may not be suitable for their software project. This makes tool selection and architectural design decisions a complex problem, especially for large-scale software systems. To tackle this issue, we introduce CAPI, the Comprehensive Architecture Pattern Integration method that uses a diagnostic decision tree to suggest architectural patterns depending on user needs. By suggesting patterns instead of tools, the overall complexity for further decisions is lower as there are fewer architectural patterns than tools due to the abstract nature of patterns. Moreover, since tools implement patterns, each non-proposed pattern reduces the number of tools to choose from, reducing complexity. We iteratively developed CAPI, evaluating its understandability and usability in small studies with academic participants. When satisfied with the outcome, we performed a user-study with industry representatives to investigate the state-of-the-art in technology selection and the effectiveness of our proposed method. We find that technology selection is largely performed via trial and error, that CAPI is uniformly perceived as helpful, and that CAPI is able to reproduce the productive architectural environments of our participants.","技术景观每天都在变化,使得一个人几乎不可能了解可能适合或不适合其软件项目的所有趋势或现有工具。这使得工具选择和建筑设计决定成为复杂的问题,特别是大型软件系统。为了解决这个问题,我们引入了综合建筑模式整合方法,即CAPI,即综合建筑模式集成法,根据用户的需要,使用诊断性决策树来建议建筑模式。通过提出模式而不是工具,进一步决策的总体复杂性较低,因为由于模式的抽象性质,建筑模式比工具少。此外,由于工具的实施模式,每个非拟议模式减少了选择工具的数量,降低了复杂性。我们反复开发CAPI,评估其易懂性和在与学术界参与者进行的小型研究中的可用性。如果对结果感到满意,我们与行业代表进行了用户研究,以调查技术选择方面的最新情况和我们拟议方法的有效性。我们发现,技术选择在很大程度上通过试验和错误进行,CAPI被一致地认为是有用的,CAPI能够复制参与者的生产性建筑环境。","Sebastian Copei, Oliver Hohlfeld, Jens Kosiol",2025-08-22T12:37:28Z,The (C)omprehensive (A)rchitecture (P)attern (I)ntegration method:   Navigating the sea of technology,Die Methode (C)omprehensive (A)rchitecture (P)attern (I)integration: Navigation auf dem Meer der Technologie,(C) 振荡(A) 火化(P) 电池(I)封隔法: 引导技术海洋,http://arxiv.org/abs/2508.16341v1
117,"Many small to large organizations have adopted the Microservices Architecture (MSA) style to develop and deliver their core businesses. Despite the popularity of MSA in the software industry, there is a limited evidence-based and thorough understanding of the types of issues (e.g., errors, faults, failures, and bugs) that microservices system developers experience, the causes of the issues, and the solutions as potential fixing strategies to address the issues. To ameliorate this gap, we conducted a mixed-methods empirical study that collected data from 2,641 issues from the issue tracking systems of 15 open-source microservices systems on GitHub, 15 interviews, and an online survey completed by 150 practitioners from 42 countries across 6 continents. Our analysis led to comprehensive taxonomies for the issues, causes, and solutions. The findings of this study informthat Technical Debt, Continuous Integration and Delivery, Exception Handling, Service Execution and Communication, and Security are the most dominant issues in microservices systems. Furthermore, General Programming Errors, Missing Features and Artifacts, and Invalid Configuration and Communication are the main causes behind the issues. Finally, we found 177 types of solutions that can be applied to fix the identified issues. Based on our study results, we formulated future research directions that could help researchers and practitioners to engineer emergent and next-generation microservices systems.","许多小到大的组织都采用了微服务架构(MSA)的风格来发展和交付核心业务。尽管软件业的MSA系统很受欢迎,但对微服务系统开发者所经历的问题类型(如错误、错误、故障、故障和错误)的循证和透彻理解有限,微服务系统开发者对问题类型(如错误、错误、故障、故障和错误)的了解有限,微服务系统开发者对问题的经验、问题的原因以及解决办法作为解决问题的潜在确定战略。为了缩小这一差距,我们进行了混合方法经验研究,从GitHub15个开放源微观服务系统的问题跟踪系统中收集了2 641个问题的数据,进行了15次访谈,6个大陆42个国家的150名从业人员完成了在线调查。我们的分析导致对问题、原因和解决方案的全面分类。研究结果表明,技术债务、持续整合和交付、例外处理、服务执行和通信以及安全是微服务系统中最突出的问题。此外,总体规划错误、缺失的功能特征和艺术行为以及无效的配置和通信是问题背后的主要原因。最后,我们找到了177类的微观研究人员研究方向,我们找到了未来研究可以用于更新研究。","Muhammad Waseem, Peng Liang, Aakash Ahmad, Arif Ali Khan, Mojtaba Shahin, Pekka Abrahamsson, Ali Rezaei Nasab, Tommi Mikkonen",2025-08-22T12:35:20Z,"Understanding the Issues, Their Causes and Solutions in Microservices   Systems: An Empirical Study","Die Probleme, ihre Ursachen und Lösungen in Mikroservicesystemen verstehen: Eine empirische Studie",了解微观服务系统的问题、原因和解决办法:经验研究,http://arxiv.org/abs/2302.01894v3
118,"In this paper we evaluate how far LLMs have advanced in generating code for real-world problems. Specifically, we explore code synthesis for microservice-based applications, a widely used architecture pattern. We define a standard template for specifying these applications, and we propose a metric for judging the difficulty level of a specification. The higher the score, the more difficult it is to generate code for the specification. We develop a framework to automate the process of testing LLM-synthesized code for a microservice using unit tests. Our experimental results show that strong LLMs (like GPT-3o-mini) do fairly well on medium difficulty specifications but do very poorly on those of higher difficulty levels. This is due to more intricate business logic, a greater use of external services, database integration and inclusion of non-functional capabilities such as authentication. We analyzed the errors in LLM-synthesized code and report on the key challenges LLMs face in generating code for these specifications thereby suggesting future research directions to improve code synthesis for real-world problems.","在本文中,我们评估了LLMs在为现实世界问题生成代码方面进展有多远。 具体地说, 我们探索了微服务应用程序的代码合成, 这是一种广泛使用的建筑模式。 我们定义了用于指定这些应用程序的标准模板, 我们提出了用于判断规格难度的衡量标准。 评分越高,就越难生成规格代码。 我们开发了一个框架, 将使用单位测试的微服务 LLM- 合成代码的测试过程自动化。 我们的实验结果表明, 强大的LMs( 如 GPT-3o- Mini) 在中等难度的规格方面做得相当好, 但是在较高难度的规格上却非常差。 这是因为商业逻辑更复杂, 更多地使用外部服务, 数据库整合和纳入非功能能力, 如认证。 我们分析了LMM- 合成代码中的错误, 并报告了LMS在生成这些规格代码时面临的主要挑战, 从而提出了未来的研究方向, 以改进真实世界问题的代码合成。",Daniel M. Yellin,2025-08-22T12:34:22Z,Evaluating LLMs on microservice-based applications: how complex is your   specification?,LLMs auf Microservice-basierten Anwendungen bewerten: Wie komplex ist Ihre Spezifikation?,评价微观服务应用的LLMs:你的规格有多复杂?,http://arxiv.org/abs/2508.20119v1
119,"Unit tests play a vital role in uncovering potential faults in software. While tools like EvoSuite focus on maximizing code coverage, recent advances in large language models (LLMs) have shifted attention toward LLM-based test generation. However, code coverage metrics -- such as line and branch coverage -- remain overly emphasized in reported research, despite being weak indicators of a test suite's fault-detection capability. In contrast, mutation score offers a more reliable and stringent measure, as demonstrated in our findings where some test suites achieve 100% coverage but only 4% mutation score. Although a few studies consider mutation score, the effectiveness of LLMs in killing mutants remains underexplored. In this paper, we propose MUTGEN, a mutation-guided, LLM-based test generation approach that incorporates mutation feedback directly into the prompt. Evaluated on 204 subjects from two benchmarks, MUTGEN significantly outperforms both EvoSuite and vanilla prompt-based strategies in terms of mutation score. Furthermore, MUTGEN introduces an iterative generation mechanism that pushes the limits of LLMs in killing additional mutants. Our study also provide insights into the limitations of LLM-based generation, analyzing the reasons for live and uncovered mutants, and the impact of different mutation operators on generation effectiveness.","单位测试在发现软件中潜在缺陷方面发挥着至关重要的作用。EvoSacterite等工具侧重于最大限度地扩大代码覆盖,而大型语言模型(LLMS)最近的进展则将注意力转移到了基于LLM的测试生成上。然而,尽管对测试套件的缺陷检测能力来说指标薄弱,但报告的研究仍然过分强调代码覆盖度(如线和分支覆盖),尽管对测试套件的缺陷检测能力来说是薄弱的。相反,突变得分提供了更可靠和严格的衡量标准,正如我们的调查结果所显示的,有些测试套件达到100%覆盖但只有4%的突变得分。虽然有几项研究考虑突变得分,但大型语言模型(LLMS)在杀死变异者方面的效力仍然没有得到充分利用。在本论文中,我们提议采用MUTGEN,即突变引导、基于LM的测试生成方法,将突变异反馈直接纳入快速反应。对204个主题的评价,MUTGEN在突变得分方面明显超越了EVilla的快速战略。此外,MGEN引入了一种迭代代相分析结果和不同变异变异性分析机的极限的极限原因。","Guancheng Wang, Qinghua Xu, Lionel C. Briand, Kui Liu",2025-08-22T12:30:44Z,Mutation-Guided Unit Test Generation with a Large Language Model,Mutation-geführte Unit Test Generation mit einem großen Sprachmodell,配有大语言模型的 Mutuation-Guided 单位测试生成,http://arxiv.org/abs/2506.02954v4
120,"REST API test case generation tools are evolving rapidly, with growing capabilities for the automated generation of complex tests. However, despite their strengths in test data generation, these tools are constrained by the types of test oracles they support, often limited to crashes, regressions, and noncompliance with API specifications or design standards. This paper introduces SATORI (Static API Test ORacle Inference), a black-box approach for generating test oracles for REST APIs by analyzing their OpenAPI Specification. SATORI uses large language models to infer the expected behavior of an API by analyzing the properties of the response fields of its operations, such as their name and descriptions. To foster its adoption, we extended the PostmanAssertify tool to automatically convert the test oracles reported by SATORI into executable assertions. Evaluation results on 17 operations from 12 industrial APIs show that SATORI can automatically generate up to hundreds of valid test oracles per operation. SATORI achieved an F1-score of 74.3%, outperforming the state-of-the-art dynamic approach AGORA+ (69.3%)-which requires executing the API-when generating comparable oracle types. Moreover, our findings show that static and dynamic oracle inference methods are complementary: together, SATORI and AGORA+ found 90% of the oracles in our annotated ground-truth dataset. Notably, SATORI uncovered 18 bugs in popular APIs (Amadeus Hotel, Deutschebahn, FDIC, GitLab, Marvel, OMDb and Vimeo) leading to documentation updates by the API maintainers.","REST API 测试案例生成工具正在迅速发展, 自动生成复杂测试的能力在不断提高。 然而, 尽管这些工具在测试数据生成方面有很强的优势, 却受到它们所支持的测试或触角类型的限制, 通常仅限于崩溃、 回归和对 API 规格或设计标准的不遵守。 本文介绍了SATORI (STAP 测试 ORC 推断) , 用于为REST API 生成测试或触角的黑箱方法, 用于分析其 OpenAPI 规格。 SATORI 使用大型语言模型来推断API 的预期行为。 通过分析其操作响应领域( 如其名称和描述) 的特性, 这些工具受到它们所支持的测试或触角的测试或触角。 SATOR 的17项操作结果显示, 自动生成到数百个有效的测试或触角。 SATOR 的FSOI , 实现了74.3 的FSLI 、 超过状态的文档的特性, ARVAGO(69.3) 或可比较的AGOLADOLAGOL 发现。","Juan C. Alonso, Alberto Martin-Lopez, Sergio Segura, Gabriele Bavota, Antonio Ruiz-Cortés",2025-08-22T11:57:55Z,SATORI: Static Test Oracle Generation for REST APIs,SATORI: Static Test Oracle Generation für REST APIs,STST APIPs的静态试验甲骨文一代,http://arxiv.org/abs/2508.16318v1
121,"Metamorphic testing is a widely used methodology that examines an expected relation between pairs of executions to automatically find bugs, such as correctness bugs. We found that code coverage cannot accurately measure the extent to which code is validated and mutation testing is computationally expensive for evaluating metamorphic testing methods. In this work, we propose Metamorphic Coverage (MC), a coverage metric that examines the distinct code executed by pairs of test inputs within metamorphic testing. Our intuition is that, typically, a bug can be observed if the corresponding code is executed when executing either test input but not the other one, so covering more differential code covered by pairs of test inputs might be more likely to expose bugs. While most metamorphic testing methods have been based on this general intuition, our work defines and systematically evaluates MC on five widely used metamorphic testing methods for testing database engines, compilers, and constraint solvers. The code measured by MC overlaps with the bug-fix locations of 50 of 64 bugs found by metamorphic testing methods, and MC has a stronger positive correlation with bug numbers than line coverage. MC is 4x more sensitive than line coverage in distinguishing testing methods' effectiveness, and the average value of MC is 6x smaller than line coverage while still capturing the part of the program that is being tested. MC required 359x less time than mutation testing. Based on a case study for an automated database system testing approach, we demonstrate that when used for feedback guidance, MC significantly outperforms code coverage, by finding 41\% more bugs. Consequently, this work might have broad applications for assessing metamorphic testing methods and improving test-case generation.","突变测试是一种广泛使用的方法,它检查了执行处决的对夫妇之间的预期关系,以便自动发现错误,例如正确性错误。我们发现,代码覆盖率无法准确测量验证代码和突变测试的计算成本对于评估变形测试方法来说是昂贵的。在这项工作中,我们提议了“变形测试”的覆盖度(MC),这是一个检查由测试输入的对等测试执行的不同代码。我们的直觉是,如果执行测试输入而不是其他输入时执行相应的代码,可以观察到一个错误,因此,测试输入的对等所覆盖的更多差异代码可能更容易暴露错误。虽然大多数变形测试方法都基于这种一般直觉,但我们的工作定义并系统地评估了用于测试数据库引擎、编译器和约束解压解析器的五种广泛使用的超变形测试方法。 MC测量的代码与突变式测试方法所发现的64个错误的错误-链接位置(50个)相重叠,因此,在测试系统上比线性指导应用程序覆盖范围更强。 MC 4x 在测试中, 常规测试的测试中,我们比较敏感的测试范围 的测试方法可能比测试范围 4x 。","Jinsheng Ba, Yuancheng Jiang, Manuel Rigger",2025-08-22T11:32:56Z,Metamorphic Coverage,Metamorphische Abdeckung,变形覆盖率,http://arxiv.org/abs/2508.16307v1
