,abstract,abstract-zh,authors,date,title,title-de,title-zh,url
85,"Vertical Federated Learning (VFL) enables collaborative learning by integrating disjoint feature subsets from multiple clients/parties. However, VFL typically faces two key challenges: i) the requirement for perfectly aligned data samples across all clients (missing features are not allowed); ii) the requirement for joint collaborative inference/prediction involving all clients (it does not support locally independent inference on a single client). To address these challenges, we propose X-VFL, a new VFL framework designed to deal with the non-aligned data samples with (partially) missing features and to support locally independent inference of new data samples for each client. In particular, we design two novel modules in X-VFL: Cross Completion (XCom) and Decision Subspace Alignment (DS-Align). XCom can complete/reconstruct missing features for non-aligned data samples by leveraging information from other clients. DS-Align aligns local features with completed and global features across all clients within the decision subspace, thus enabling locally independent inference at each client. Moreover, we provide convergence theorems for different algorithms used in training X-VFL, showing an $O(1/\sqrt{T})$ convergence rate for SGD-type algorithms and an $O(1/T)$ rate for PAGE-type algorithms, where $T$ denotes the number of training update steps. Extensive experiments on real-world datasets demonstrate that X-VFL significantly outperforms existing methods, e.g., achieving a 15% improvement in accuracy on the image CIFAR-10 dataset and a 43% improvement on the medical MIMIC-III dataset. These results validate the practical effectiveness and superiority of X-VFL, particularly in scenarios involving partially missing features and locally independent inference.","垂直联邦学习(VFL)通过整合多个客户/缔约方的脱节特性子集,使协作学习成为一体。然而,VFL通常面临两大挑战:一)要求所有客户都提供完全一致的数据样本(不允许出现缺失特征);二)要求所有客户共同协作推断/屏蔽(它不支持当地独立推断单一客户);为应对这些挑战,我们提议X-VFL(VFL)新框架,旨在处理具有(部分)缺失特征的不统一数据样本,并支持每个客户在本地独立推断新的数据样本。特别是,我们在X-VFLFL(交叉完成(XCom)和决定子空间调整(DS-AII)中设计两个新型模块;二)要求所有客户共同协作推断/屏蔽(它不支持当地独立推断一个单一客户的信息。DS-Alfl(DS-Al)将本地特征与所有客户的完整和全球特征相匹配,从而使每个客户都能够实现(部分)本地独立的改进。此外,我们在X-VLFL(A-RG-R) 和AS-O(AT) 数据库中的现有数据整合中,其中的当前数据速度(AT) 15-ral-ral-ral-ral-rass-ral-ral-ral-ral-ralxxxxxxxxxxxxx 和数据更新一个数据序列中,显示一个实际数据级数据级数据率率,显示当地数据的最新数据率,这些数据序列数据更新率,显示数据率,显示数据率,这些数据率率,显示当地数据率,显示当地数据更新。","Qinghua Yao, Xiangrui Xu, Zhize Li",2025-08-08T10:51:19Z,X-VFL: A New Vertical Federated Learning Framework with Cross Completion   and Decision Subspace Alignment,X-VFL: Ein neues vertikales Federated Learning Framework mit Cross Completion und Entscheidungs-Subraumausrichtung,X-VFFL:具有交叉完成和决定分空间调整的新垂直联邦学习框架,http://arxiv.org/abs/2508.05568v2
86,"Training large language models (LLMs) is often constrained by GPU memory limitations. To alleviate memory pressure, activation recomputation and data compression have been proposed as two major strategies. However, both approaches have limitations: recomputation introduces significant training overhead, while compression can lead to accuracy degradation and computational inefficiency when applied naively. In this paper, we propose Adacc, the first adaptive memory optimization framework that unifies activation recomputation and data compression to improve training efficiency for LLMs while preserving model accuracy. Unlike existing methods that apply static, rule-based strategies or rely solely on one technique, Adacc makes fine-grained, tensor-level decisions, dynamically selecting between recomputation, retention, and compression based on tensor characteristics and runtime hardware constraints.   Adacc tackles three key challenges: (1) it introduces layer-specific compression algorithms that mitigate accuracy loss by accounting for outliers in LLM activations; (2) it employs a MILP-based scheduling policy to globally optimize memory strategies across layers; and (3) it integrates an adaptive policy evolution mechanism to update strategies during training in response to changing data distributions. Experimental results show that Adacc improves training throughput by 1.01x to 1.37x compared to state-of-the-art frameworks, while maintaining accuracy comparable to the baseline.","培训大型语言模型(LLMS)往往受到GPU内存限制的限制。为了减轻记忆压力,提出了两种主要战略,即激活重置和数据压缩。但是,这两种方法都有其局限性:重算引入了重要的培训间接费用,而压缩则会导致精确性退化和计算效率低下。在本文件中,我们提出了第一个适应性记忆优化框架Adacc,它统一了激活重审和数据压缩,以提高LPU的训练效率,同时保持模型准确性。与采用静态、基于规则的战略或仅依靠一种技术的现有方法不同,Adacc做出了精细的、有色级的决定,根据发声特性和运行时的硬件限制动态地在重算、保留和压缩之间作出选择。Adacc应对了三大挑战:(1) 它引入了分层特定的压缩算法,通过计算LMM激活的外部人物来降低准确性;(2) 它采用基于MILP的时间安排政策,以优化全球各层的记忆战略;(3) 它结合了适应性政策演进机制,在培训期间更新战略,以改变数据分配的准确性为1比照1,通过实验性框架,通过Adax试验结果,维持对1进行对比,通过Adsx试验结果进行改进。","Ping Chen, Zhuohong Deng, Ping Li, Shuibing He, Hongzi Zhu, Yi Zheng, Zhefeng Wang, Baoxing Huai, Minyi Guo",2025-08-08T09:49:52Z,Adacc: An Adaptive Framework Unifying Compression and Activation   Recomputation for LLM Training,Adacc: Ein adaptives Framework zur Vereinheitlichung von Kompression und Aktivierung für LLM-Training,"Adacc:一个适应性框架,统一LLM培训的压缩和激活调整",http://arxiv.org/abs/2508.00806v2
87,"The Mixture-of-Experts (MoE) paradigm has emerged as a promising solution to scale up model capacity while maintaining inference efficiency. However, deploying MoE models across heterogeneous end-cloud environments poses new challenges in expert scheduling, communication overhead, and resource heterogeneity. In this paper, we propose EC2MoE, an adaptive framework for scalable MoE inference via end-cloud pipeline collaboration. First, we design a hardware-aware lightweight group gate network that enhances expert selection and computational efficiency. By incorporating a hardware-aware local expert selection mechanism, the system adaptively filters candidate experts based on real-time device profiles. A lightweight group gate module then integrates local and global gating outputs to achieve high-quality expert routing with minimal overhead. Second, we develop a pipeline optimization mechanism based on endcloud collaboration to accelerate MoE inference. This includes an encoder-decoder structure based on low-rank compression, which reduces transmission and computation costs. And a route-aware heuristic pipeline scheduling algorithm that dynamically allocates inference stages across devices according to workload and network topology. Extensive experiments show that EC2MoE can increase throughput by 2.2x to 5.1x and reduce end-to-end latency by 53% to 67% while maintaining high accuracy compared to state-of-the-art methods. It also maintains good scalability under dynamic load and network environments.","专家混合模型(Mixture of Experts(MoE) 模式已成为在保持推算效率的同时提升模型能力的一个大有希望的解决办法。然而,在各种终极封闭环境中部署MOE模型给专家时间安排、通信管理和资源差异性带来了新的挑战。在本文件中,我们提议EC2MoE,这是一个通过最终悬浮管道合作进行可缩放的MOE推理的适应性框架。首先,我们设计了一个硬件智能轻质组门网络,它能提高专家选择和计算效率。通过采用一个有硬件觉悟的地方专家选择机制,系统适应性地过滤基于实时设备配置的候选专家。一个轻重组门模块随后在专家时间安排、通信间接费用和资源差异性方面提出了新的挑战。在本文中,我们建议EC2 EC2 开发一个基于端圈协作的管道优化机制,以加速MEE的推理误判。这包括一个基于低级压缩的、降低传输和计算成本的coder-解调控管结构。一个符合路径性编程的编程计算法的编程式编程计算法,在实时设备配置中,在动态的精度下,将精度内,将精度定出精度的精度的精度定出精度定的精度分为分置为53%的精度,同时将精度的精度的精度的精度,同时将精度的精度的精度排测到精度的精度,将精度排到精度的精度的精度排到精度的精度的精度的精度排到精度的精度的精度计细的精度,将精度,将精度,将精度,将精度的精度排到精度的精度,将精度排到精度的精度的精度的精度的精度排到精度的精度的精度排到精度的精度排到精度排到精度的精度的精度的精度的精度,将精度排到精度的精度的精度排到精度,将精度排到精度的精度排到精度的精度的精度的精度的精度的精度的精度的精度排到精度排到精度排到精度","Zheming Yang, Yunqing Hu, Sheng Sun, Wen Ji",2025-08-08T05:21:28Z,EC2MoE: Adaptive End-Cloud Pipeline Collaboration Enabling Scalable   Mixture-of-Experts Inference,EC2MoE: Adaptive End-Cloud-Pipeline-Kollaboration zur Aktivierung skalierbarer Mixture-of-Experts-Schlussfolgerungen,EC2MoE: 适应性最终封闭管道协作,http://arxiv.org/abs/2508.06024v1
88,"We present KnapFormer, an efficient and versatile framework to combine workload balancing and sequence parallelism in distributed training of Diffusion Transformers (DiT). KnapFormer builds on the insight that strong synergy exists between sequence parallelism and the need to address the significant token imbalance across ranks. This imbalance arises from variable-length text inputs and varying visual token counts in mixed-resolution and image-video joint training. KnapFormer redistributes tokens by first gathering sequence length metadata across all ranks in a balancing group and solving a global knapsack problem. The solver aims to minimize the variances of total workload per-GPU, while accounting for the effect of sequence parallelism. By integrating DeepSpeed-Ulysees-based sequence parallelism in the load-balancing decision process and utilizing a simple semi-empirical workload model, KnapFormers achieves minimal communication overhead and less than 1% workload discrepancy in real-world training workloads with sequence length varying from a few hundred to tens of thousands. It eliminates straggler effects and achieves 2x to 3x speedup when training state-of-the-art diffusion models like FLUX on mixed-resolution and image-video joint data corpora. We open-source the KnapFormer implementation at https://github.com/Kai-46/KnapFormer/","我们提出KnapFormer, 这是一个高效和多功能的框架, 将工作量平衡和分批培训扩散变异器的顺序平行性结合起来。 KnapFormer 建立在以下洞察力之上: 序列平行性与解决不同级别之间重大象征性不平衡的必要性之间存在强大的协同作用; 这种不平衡来自不同长度的文本投入和混合分辨率和图像-视频联合培训中不同的视觉象征性计数。 KnapFormer 在一个平衡组中通过第一时间收集所有级别序列元数据来重新分配象征物, 并解决全球 knapsack 问题。 解答器旨在将每个GPU的总工作量差异降到最低, 并同时计算序列平行性的效果。 通过将基于DeepSpeed- Ulyses的序列平行性纳入工作量平衡决策过程, 并利用简单的半精神工作量模型, KnapFnapo Formormal-Fabr/FAFAFAF-FAFAMR 执行时, 它消除了排异效应效应, 并实现了2x-x速度。","Kai Zhang, Peng Wang, Sai Bi, Jianming Zhang, Yuanjun Xiong",2025-08-08T04:06:08Z,KnapFormer: An Online Load Balancer for Efficient Diffusion Transformers   Training,KnapFormer: Ein Online Load Balancer für effizientes Diffusionstransformatortraining,KnapFormer: 高效传播变换器培训在线负载平衡器,http://arxiv.org/abs/2508.06001v1
89,"With the end of Moore's law and Dennard scaling, efficient training increasingly requires rethinking data volume. Can we train better models with significantly less data via intelligent subsampling? To explore this, we develop SICKLE, a sparse intelligent curation framework for efficient learning, featuring a novel maximum entropy (MaxEnt) sampling approach, scalable training, and energy benchmarking. We compare MaxEnt with random and phase-space sampling on large direct numerical simulation (DNS) datasets of turbulence. Evaluating SICKLE at scale on Frontier, we show that subsampling as a preprocessing step can improve model accuracy and substantially lower energy consumption, with reductions of up to 38x observed in certain cases.","随着摩尔法律和登纳尔德比例的结束,高效培训越来越需要重新思考数据数量。我们能否通过智能子抽样来用少得多的数据来训练更好的模型?为了探索这一点,我们开发了智能化的智能化精密学习框架SICKLE,这是一个稀疏的智能化高效学习框架,其特点是一种新型的最大限度最大对流(MAxEnt)取样法、可扩展的培训和能源基准。我们将MaxEnt与大规模直接数字模拟(DNS)波动数据集的随机和相位空间抽样进行比较。在边境对SICKLE进行规模评估时,我们表明作为预处理步骤的子取样可以提高模型的准确性,大大降低能源消耗量,在某些情况下可以观察到多达38x的减少量。","Wesley Brewer, Murali Meena Gopalakrishnan, Matthias Maiterth, Aditya Kashi, Jong Youl Choi, Pei Zhang, Stephen Nichols, Riccardo Balin, Miles Couchman, Stephen de Bruyn Kops, P. K. Yeung, Daniel Dotson, Rohini Uma-Vaideswaran, Sarp Oral, Feiyi Wang",2025-08-08T03:55:25Z,Intelligent Sampling of Extreme-Scale Turbulence Datasets for Accurate   and Efficient Spatiotemporal Model Training,Intelligente Probenahme extremer Turbulenz-Datensätze für präzise und effiziente Spatiotemporale Modellschulungen,用于准确和高效的时空模拟培训的极端空间扰动数据集的智能抽样,http://arxiv.org/abs/2508.03872v2
90,"Snowflake revolutionized data analytics with an elastic architecture that decouples compute and storage, enabling scalable solutions supporting data architectures like data lake, data warehouse, data lakehouse, and data mesh. Building on this foundation, Snowflake has advanced its AI Data Cloud vision by introducing Snowpark, a managed turnkey solution that supports data engineering and AI and ML workloads using Python and other programming languages.   This paper outlines Snowpark's design objectives towards high performance, strong security and governance, and ease of use. We detail the architecture of Snowpark, highlighting its elastic scalability and seamless integration with Snowflake core compute infrastructure. This includes leveraging Snowflake control plane for distributed computing and employing a secure sandbox for isolating Snowflake SQL workloads from Snowpark executions. Additionally, we present core innovations in Snowpark that drive further performance enhancements, such as query initialization latency reduction through Python package caching, improved workload scheduling for customized workloads, and data skew management via efficient row redistribution. Finally, we showcase real-world case studies that illustrate Snowpark's efficiency and effectiveness for large-scale data engineering and AI and ML tasks.","雪花使数据分析器发生革命性的变化, 其弹性结构将分解和储存, 使可扩缩的解决方案能够支持数据结构, 如数据湖、数据仓、数据仓、数据湖和数据网。 雪花在此基础上, 通过引入 Snowpark , 推进了 AI 数据云愿景。 这是一个管理下的统包解决方案, 支持数据工程以及使用Python 和其他编程语言的AI 和 ML 工作量。 本文概述了 Snowpark 的设计目标, 目的是实现高性能、 强的安全和治理, 以及便于使用。 我们详细描述了雪园的架构, 突出其弹性缩放性可及与Snowflake核心配置基础设施的无缝整合。 这包括利用 Snowflake 控制平板进行分布计算, 并使用安全的沙箱将 Snowflak SQL 工作量从Snowpoark 执行中分离出来。 此外, 我们在Snowpark Park 展示了核心核心创新的核心创新, 推动进一步提高性的工作效率, 如通过 Pythson 包 的初始化 lax lax 和大规模再分配 和 Ann 案例研究。","Brandon Baker, Elliott Brossard, Chenwei Xie, Zihao Ye, Deen Liu, Yijun Xie, Arthur Zwiegincew, Nitya Kumar Sharma, Gaurav Jain, Eugene Retunsky, Mike Halcrow, Derek Denny-Brown, Istvan Cseri, Tyler Akidau, Yuxiong He",2025-08-07T23:53:31Z,"Snowpark: Performant, Secure, User-Friendly Data Engineering and AI/ML   Next To Your Data","Snowpark: Performante, sichere, benutzerfreundliche Datentechnik und AI/ML neben Ihren Daten",Snowpark: 显示器、安全、用户友好型数据工程和 AI/ML 数据旁边的 AI/ML,http://arxiv.org/abs/2508.05904v1
91,"Given the low throughput of blockchains like Bitcoin and Ethereum, scalability - the ability to process an increasing number of transactions - has become a central focus of blockchain research. One promising approach is the parallelization of transaction execution across multiple threads. However, achieving efficient parallelization requires a redesign of the incentive structure within the fee market. Currently, the fee market does not differentiate between transactions that access multiple high-demand storage keys (i.e., unique identifiers for individual data entries) versus a single low-demand one, as long as they require the same computational effort. Addressing this discrepancy is crucial for enabling more effective parallel execution.   In this work, we aim to bridge the gap between the current fee market and the need for parallel execution by exploring alternative fee market designs. To this end, we propose a framework consisting of two key components: a Gas Computation Mechanism (GCM), which quantifies the load a transaction places on the network in terms of parallelization and computation, measured in units of gas, and a Transaction Fee Mechanism (TFM), which assigns a price to each unit of gas. We additionally introduce a set of desirable properties for a GCM, propose several candidate mechanisms, and evaluate them against these criteria. Our analysis highlights two strong candidates: the weighted area GCM, which integrates smoothly with existing TFMs such as EIP-1559 and satisfies a broad subset of the outlined properties, and the time-proportional makespan GCM, which assigns gas costs based on the context of the entire block's schedule and, through this dependence on the overall execution outcome, captures the dynamics of parallel execution more accurately.","鉴于Bitcoin和Etheum等块链路的低吞吐量,可扩展性 -- -- 处理越来越多的交易的能力 -- -- 已成为链路研究的中心焦点。一种大有希望的方法是将交易的跨线执行平行化。然而,实现高效平行化需要重新设计收费市场内的激励结构。目前,收费市场并不区分进入多个高需求存储键(即单个数据条目的独特识别器)的交易与单一低需求存储键的交易,只要它们需要同样的计算努力。解决这一差异对于更有效地平行执行至关重要。在这一工作中,我们力求弥合当前收费市场与平行执行的需要之间的差距,探索替代收费市场设计。为此,我们提出了一个由两个关键组成部分组成的框架:天然气组合机制(即以气体单位计量的同步化和计算方式计算交易量)与单一低需求机制(TFM)之间的负担。 解决这一差异对于每个气体单位的价格分配至关重要。在这一工作中,我们的目标是通过探索其他收费市场设计来弥补当前价格的平稳运行成本,我们提出了一套高比例的GM公司成本分析。我们提出了一套更精确的成本,同时提出一套高比例的GM 。","Bahar Acilan, Andrei Constantinescu, Lioba Heimbach, Roger Wattenhofer",2025-08-07T21:26:48Z,Transaction Fee Market Design for Parallel Execution,Transaction Fee Market Design für die parallele Ausführung,平行执行的市场设计,http://arxiv.org/abs/2502.11964v2
92,"Cloud computing has grown rapidly in recent years, mainly due to the sharp increase in data transferred over the internet. This growth makes load balancing a key part of cloud systems, as it helps distribute user requests across servers to maintain performance, prevent overload, and ensure a smooth user experience. Despite its importance, managing server resources and keeping workloads balanced over time remains a major challenge in cloud environments. This paper introduces a novel Score-Based Dynamic Load Balancer (SBDLB) that allocates workloads to virtual machines based on real-time performance metrics. The objective is to enhance resource utilization and overall system efficiency. The method was thoroughly tested using the CloudSim 7G platform, comparing its performance against the throttled load balancing strategy. Evaluations were conducted across a variety of workloads and scenarios, demonstrating the SBDLB's ability to adapt dynamically to workload fluctuations while optimizing resource usage. The proposed method outperformed the throttled strategy, improving average response times by 34% and 37% in different scenarios. It also reduced data center processing times by an average of 13%. Over a 24-hour simulation, the method decreased operational costs by 15%, promoting a more energy-efficient and sustainable cloud infrastructure through reduced energy consumption.","近年来,云计算迅速增长,这主要是由于互联网传输的数据急剧增加。这一增长使云计算系统的关键部分实现负荷平衡,因为它有助于在服务器上分配用户请求,以保持性能、防止超负荷和确保用户的顺利经验。尽管其重要性,但管理服务器资源和保持工作量的平衡仍然是云层环境中的一大挑战。本文介绍了一个新的基于计分的动态负载平衡(SBDLB),根据实时性能衡量标准将工作量分配给虚拟机器,目的是提高资源利用率和整个系统的效率。该方法通过CloudSim 7G平台进行彻底测试,将其性能与减压的负负平衡战略进行比较。评价在各种工作量和假设中进行,表明SBDLB有能力动态地适应工作量的波动,同时优化资源使用。拟议方法超越了减速战略,在不同情景中将平均反应时间提高34%和37%。该方法还将数据中心的处理时间平均减少13 %。经过24小时的模拟后,该方法降低了运行成本15 %,通过更高的能源消耗效率,提高了能源效率。","Shadman Sakib, Ajay Katangur, Rahul Dubey",2025-08-07T19:46:52Z,A Dynamic Approach to Load Balancing in Cloud Infrastructure: Enhancing   Energy Efficiency and Resource Utilization,Dynamischer Ansatz zur Lastausgleich in der Cloud-Infrastruktur: Steigerung der Energieeffizienz und Ressourcennutzung,在云层基础设施中实现平衡的动态办法:提高能源效率和资源利用,http://arxiv.org/abs/2508.05821v1
93,"Content-defined Chunking (CDC) algorithms dictate the overall space savings that deduplication systems achieve. However, due to their need to scan each file in its entirety, they are slow and often the main performance bottleneck within data deduplication. We present VectorCDC, a method to accelerate hashless CDC algorithms using vector CPU instructions, such as SSE / AVX. Our evaluation shows that VectorCDC is effective on Intel, AMD, ARM, and IBM CPUs, achieving 8.35x - 26.2x higher throughput than existing vector-accelerated techniques without affecting the deduplication space savings.","内含定义的回击算法(CDC)决定了解码系统实现的总体空间节约。 但是,由于需要扫描每个文件的全部,它们缓慢,往往是数据解码中的主要性能瓶颈。 我们提出了矢量CDC,这是使用矢量 CPU指示(如SSE/AVX)加速无散式CDC算法算法的方法。 我们的评估表明,矢量CDC对英特尔、AMD、ARM和IBM CPU有效,实现了8.35x - 26.2x高于现有矢量加速技术的通过量,而不影响减少空间节省。","Sreeharsha Udayashankar, Abdelrahman Baba, Samer Al-Kiswany",2025-08-07T19:12:00Z,Accelerating Data Chunking in Deduplication Systems using Vector   Instructions,Beschleunigen von Daten in Dedupliziersystemen mittels Vector-Anweisungen,使用矢量指令加速电解系统的数据同步,http://arxiv.org/abs/2508.05797v1
94,"High-performance applications necessitate rapid and dependable transfer of massive datasets across geographically dispersed locations. Traditional file transfer tools often suffer from resource underutilization and instability because of fixed configurations or monolithic optimization methods. We propose AutoMDT, a novel modular data transfer architecture that employs a deep reinforcement learning based agent to simultaneously optimize concurrency levels for read, network, and write operations. Our solution incorporates a lightweight network-system simulator, enabling offline training of a Proximal Policy Optimization (PPO) agent in approximately 45 minutes on average, thereby overcoming the impracticality of lengthy online training in production networks. AutoMDT's modular design decouples I/O and network tasks, allowing the agent to capture complex buffer dynamics precisely and to adapt quickly to changing system and network conditions. Evaluations on production-grade testbeds show that AutoMDT achieves up to 8x faster convergence and a 68% reduction in transfer completion times compared with state-of-the-art solutions.","由于固定配置或单一优化方法,传统文件传输工具常常受到资源利用不足和不稳定的影响。我们提议AutoMDT,这是一个新型模块化数据传输结构,采用基于深强化学习的代理,同时优化阅读、网络和写作操作的同值货币水平。我们的解决方案包含一个轻量网络系统模拟器,平均在大约45分钟内允许离线培训一个Proximal政策优化代理,从而克服生产网络长期在线培训不切实际的问题。AutoMDT的模块设计分解 I/O和网络任务,使该代理能够准确捕捉复杂的缓冲动态,并迅速适应不断变化的系统和网络条件。对生产等级测试床的评价显示,AutoMDT实现了高达8x的更快的趋同,并且与最先进的解决方案相比,转移完成时间减少了68%。","Rasman Mubtasim Swargo, Engin Arslan, Md Arifuzzaman",2025-08-07T16:24:25Z,Modular Architecture for High-Performance and Low Overhead Data   Transfers,Modulare Architektur für High-Performance- und Low-Overhead-Datenübertragungen,高绩效和低间接费用数据传输模块架构,http://arxiv.org/abs/2508.05546v1
95,"Modern next-generation sequencing (NGS) projects routinely generate terabytes of data, which researchers commonly download from public repositories such as SRA or ENA. Existing download tools often employ static concurrency settings, leading to inefficient bandwidth utilization and prolonged download times due to their inability to adapt to dynamic network conditions. We introduce FastBioDL, a parallel file downloader designed for large biological datasets, featuring an adaptive concurrency controller. FastBioDL frames the download process as an online optimization problem, utilizing a utility function and gradient descent to adjust the number of concurrent socket streams in real-time dynamically. This approach maximizes download throughput while minimizing resource overhead. Comprehensive evaluations on public genomic datasets demonstrate that FastBioDL achieves up to $4x$ speedup over state-of-the-art tools. Moreover, in high-speed network experiments, its adaptive design was up to $2.1x$ faster than existing tools. By intelligently optimizing standard HTTP or FTP downloads on the client side, FastBioDL provides a robust and efficient solution for large-scale genomic data acquisition, democratizing high-performance data retrieval for researchers without requiring specialized commercial software or protocols.","现代下一代测序(NGS)项目定期生成数据兆字节,研究人员通常从SRA或ENA等公共储存库经常下载这些数据。现有的下载工具往往使用静态的二次货币设置,导致带宽使用效率低下,由于无法适应动态网络条件,导致延迟下载时间延长。我们引入了FastBioDL,这是为大型生物数据集设计的平行文件下载器,具有适应性conconconconal Conmotion控制器。FastBioDLL将下载程序作为一个在线优化问题,利用一种实用功能和梯度下降来调整实时动态的同步套接头流数量。这个方法在最大程度上通过下载,同时尽量减少资源间接费用。对公共基因组数据集的全面评价表明,FastBioDL在最新工具上实现了高达4x$的加速。此外,在高速网络实验中,其适应设计速度比现有工具快2.1x美元。通过明智地优化标准 HTTP 或 FTP 下载客户侧的用户端,快速BioDL为大规模基因数据采集数据获取提供了可靠和高效的解决方案,而无需专门性商业数据检索要求的高性高性数据。","Rasman Mubtasim Swargo, Engin Arslan, Md Arifuzzaman",2025-08-07T15:46:38Z,Adaptive Parallel Downloader for Large Genomic Datasets,Adaptiver Parallel-Downloader für große genomische Datensätze,大型基因组数据集适应性平行下载器,http://arxiv.org/abs/2508.05511v1
96,"Decentralized systems built around blockchain technology promise clients an immutable ledger. They add a transaction to the ledger after it undergoes consensus among the replicas that run a Proof-of-Stake (PoS) or Byzantine Fault-Tolerant (BFT) consensus protocol. Unfortunately, these protocols face a long-range attack where an adversary having access to the private keys of the replicas can rewrite the ledger. One solution is forcing each committed block from these protocols to undergo another consensus, Proof-of-Work(PoW) consensus; PoW protocol leads to wastage of computational resources as miners compete to solve complex puzzles. In this paper, we present the design of our Power-of-Collaboration (PoC) protocol, which guards existing PoS/BFT blockchains against long-range attacks and requires miners to collaborate rather than compete. PoC guarantees fairness and accountability and only marginally degrades the throughput of the underlying system.","围绕链式技术建立的分散化系统向客户承诺一个不可改变的分类账。 它们会将交易添加到分类账中, 因为它在使用“ 获取证明” 或“ Byzantine Fault-容忍(BFT) ” 共识协议的复制品之间达成了共识。 不幸的是, 这些协议面临着一个长期的攻击, 能够使用复制件的私人钥匙的对手可以重写分类账。 一个解决办法是迫使这些协议中每个承诺的块进行另一个共识, “ 工作证明(PoW) 共识 ” ; PoW 协议导致计算资源的浪费,因为矿工竞相解决复杂的难题。 在本文中,我们介绍了我们的“ 获取证明” 或“ Byzantine Fault-Tolerant(BFT) 协议” 的设计, 保护现有的“ 协作/ BFT” 防止远程袭击, 要求矿工合作而不是竞争。 PoC保证公平和问责, 并且只略微降低基础系统的吞吐量量。","Junchao Chen, Suyash Gupta, Alberto Sonnino, Lefteris Kokoris-Kogias, Mohammad Sadoghi",2025-08-07T14:48:49Z,Securing Consensus from Long-Range Attacks through Collaboration,Die Sicherung des Konsenses von langanhaltenden Angriffen durch Zusammenarbeit,"通过协作确保共识,防止长期袭击",http://arxiv.org/abs/2302.02325v6
97,"The growing demand for large-scale GPU clusters in distributed model training presents a significant barrier to innovation, particularly in model optimization, performance tuning, and system-level enhancements. To address this challenge, LLM training simulators are employed to estimate training time and guide design decisions. However, the state-of-the-art LLM training simulators assume homogeneous compute and network infrastructure. In practice, device heterogeneity is inevitable due to resource sharing in cloud environments, frequent shifts in device generations, and inherent intra-chip interconnect heterogeneity. To address the gap between state-of-the-art and practical requirements, we propose the design of a heterogeneity-aware distributed LLM simulator capable of predicting training time while enabling abstractions to specify custom configurations for device groups and device-to-parallelism mapping. We present the design requirements and challenges in building a heterogeneity-aware distributed ML training simulator, and design components such as non-uniform workload partitioning. Our initial simulation results demonstrate the impact of heterogeneity on the model computation and communication time.","在分布式示范培训中,对大型的GPU集群的需求日益增加,这严重阻碍了创新,特别是在模型优化、性能调控和系统层面的强化方面。为了应对这一挑战,使用LLM培训模拟器来估计培训时间和指导设计决定。然而,最先进的LLM培训模拟器采用同质计算和网络基础设施。实际上,由于云层环境中的资源共享、设备代代际的频繁变化以及芯片内部内在的相互连接性,装置异质性是不可避免的。为了解决最新和实用要求之间的差距,我们建议设计一个分布式LLM模拟器,能够预测培训时间,同时允许抽象地指定设备组和装置对离子体图的定制配置。我们介绍了在建设分布于异质特性分布的ML培训模拟器方面设计要求和挑战,以及设计诸如非统一的工作量分配等构件。我们最初的模拟结果显示,异质性对模型计算和通信时间分配的影响。","Sumit Kumar, Arjun Temura, Naman Sharma, Ramanjeet Singh, Meet Dadhania, Praveen Tammana, Satananda Burla, Abed Mohammad Kamaluddin, Rinku Shah",2025-08-07T13:15:59Z,Simulating LLM training workloads for heterogeneous compute and network   infrastructure,Simulation von LLM-Trainings-Workloads für heterogene Computing- und Netzwerkinfrastruktur,模拟不同计算和网络基础设施的LLM培训工作量,http://arxiv.org/abs/2508.05370v1
